path,license_expression,copyright,evidence
frontend/public/piko/games/posters/find-a-pair-hover-frame.jpg,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/piko/games/posters/spark-shots-hover-frame.jpg,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/piko/games/posters/stack-dont-panic-hover-frame.jpg,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/piko/games/posters/stick-the-landing-hover-frame.jpg,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/piko/games/previews/bricks-begone-hover.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/piko/games/previews/dont-crash-hover.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/piko/games/previews/find-a-pair-hover.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/piko/games/previews/spark-shots-hover.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/piko/games/previews/stack-dont-panic-hover.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/piko/games/previews/stick-the-landing-hover.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/piko/sounds/bgm.mp3,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/piko/sounds/power-up-collect.wav,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/piko/sounds/ultimate-cast.wav,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/piko/sounds/ultimate-nearly-ready.wav,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/piko/sounds/ultimate-ready.wav,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/ai-avatar.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/aerial.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/crane-down.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/crane-up.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/dolly-in.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/dolly-out.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/dolly-zoom.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/drone.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/fixed.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/follow.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/fpv.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/handheld.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/orbit.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/pan-left.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/pan-right.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/roll.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/spiral-down.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/spiral-up.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/tilt-down.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/tilt-up.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/truck-left.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/truck-right.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/zoom-in.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/camera-presets/zoom-out.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/video/loading.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/viewer-kit/quaternius/ual1/License.txt,CC0-1.0,Quaternius,upstream License.txt (CC0-1.0 public domain)
frontend/public/viewer-kit/quaternius/ual1/UAL1_Standard.glb,CC0-1.0,Quaternius,upstream License.txt (CC0-1.0 public domain)
frontend/public/viewer-kit/quaternius/ual2/License.txt,CC0-1.0,Quaternius,upstream License.txt (CC0-1.0 public domain)
frontend/public/viewer-kit/quaternius/ual2/UAL2_Standard.glb,CC0-1.0,Quaternius,upstream License.txt (CC0-1.0 public domain)
frontend/scripts/build-public-mirror.sh,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__mocks__/msw/handlers/tasks.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__mocks__/msw/server.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/api/canvas-foreign-media.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/api/canvas.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/api/client.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/api/freezone-scene360.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/api/freezone-video-edit.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/api/style-templates-shape.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/api/task-poll-timeout.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/account/avatar-upload-dialog.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/account/password-change-dialog.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/account/phone-binding-dialog.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/asset-panels-rename.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/asset-tabs-beats-contract.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/character-image-source-select.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/character-search.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/character-stats-strip.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/character-voice-panel.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/characters-identities-contract.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/episode-beats-scope-contract.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/episodes-list-beats-contract.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/narrator-voice-panel.ce.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/narrator-voice-panel.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/project-style-chip.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/prop-asset-card.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/props-panel.ce.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/scene-asset-card.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/scene-environment-prompt.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/scenes-panel-build-visibility.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/scenes-panel-detail-authority.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/confirm-dialog-host.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/credit-cost-inline.ce.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/credit-promotion-coverage.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/credits/credit-center-payment-visibility.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/credits/payment-order-lifecycle.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode-source-editor.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/action-panel.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/audio-pane.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/batch-bar.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/batch-panel.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/beat-card.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/insert-manual-shot-dialog.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/m05-credit-cost.ce.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/mention-textarea-replace.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/mention-textarea.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/render-grid-gallery.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/render-plan-dialog.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/render-plan-partial-retry.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/render-section.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/seedance2-mentions.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/single-beat-panel.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/sketch-crop-dialog.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/sketch-grid-gallery.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/sketch-section.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/sketch-settings-controls.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/sketch-studio-actions.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/text-pane.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/video-pane.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/view-toggles.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/episode-asset-planning.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/episode-story-context.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/health-bar.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/script-beat-preview.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/task-controller-provider.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
